
--- University-wide SDG Coverage (Gemini-2.5-flash) ---
Total courses analyzed: 2856
Courses related to at least one SDG (score > 9.0): 1609 (56.34%)

Courses related to each SDG (University-wide, absolute count):
1. No Poverty: 18 courses
2. Zero Hunger: 2 courses
3. Good Health and Well-being: 97 courses
4. Quality Education: 486 courses
5. Gender Equality: 42 courses
6. Clean Water and Sanitation: 1 courses
7. Affordable and Clean Energy: 12 courses
8. Decent Work and Economic Growth: 163 courses
9. Industry, Innovation and Infrastructure: 272 courses
10. Reduced Inequalities: 165 courses
11. Sustainable Cities and Communities: 95 courses
12. Responsible Consumption and Production: 60 courses
13. Climate Action: 54 courses
14. Life Below Water: 6 courses
15. Life on Land: 31 courses
16. Peace, Justice and Strong Institutions: 588 courses
17. Partnerships for the Goals: 135 courses

--- Course SDG Density Analysis (Gemini-2.5-pro) ---

--- Top 10 Courses for SDG: No Poverty (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
| 7    | 502872001 | 中東衝突專題      | 阿文三阿文四                                                                                              | 8.50 | The course explicitly covers 'Water Resource Conflicts in the Middle East' (Week 11), directly addressing issues of water scarcity and transboundary water management (Targets 6.4 and 6.5). | Water Resource Conflicts in the Middle East | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=502872&gop=00&s=1.html) |
| 8    | 204733001 | 政治管理        | 社會三社會四                                                                                              | 8.00 | The film 'Dark Waters' explicitly details water pollution from hazardous chemicals, directly aligning with Target 6.3 on improving water quality and reducing pollution. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204733&gop=00&s=1.html) |
| 9    | 044120001 | 氣候變遷對社會韌性的挑戰 | 創國學院       | 8.00 | A dedicated weekly topic on 'Water Resilience' directly addresses strengthening capacity for adaptation to water-related climate impacts, linking to Targets 6.4 and 6.6. | Water Resilience, Understanding of water resilience in the Anthropocene | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=044120&gop=00&s=1.html) |
| 10   | 090120001 | 地方創生個案分析    | 教務處通識教育中心  | 8.00 | The curriculum explicitly includes '流域綜合治理' (integrated watershed management) in Week 14, which is a core component of Target 6.5. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=090120&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Affordable and Clean Energy (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | ZU1018001 | 專題一：科技、社會與爭議 | 創國學三創國學四                                                                                            | 10.00 | The course dedicates multiple weeks to '離岸風電' and '農漁電共生' (solar PV), explicitly discussing '能源轉型' and '核能災難,' making clean energy a core and highly relevant theme (Target 7.2). | 離岸風電進行式（I, II）, 太陽光電是臺灣能源轉型的重要角色, 核能災難 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=ZU1018&gop=00&s=1.html) |
| 2    | 258718001 | 環境與資源經濟學（四）：永續發展經濟學 | 經濟碩一經濟博一經濟碩二經濟博二                                                                                  | 10.00 | The course is fundamentally dedicated to energy economics, policy, and transition, with explicit mentions of renewable energy, smart grids, and energy efficiency, directly aligning with all targets of SDG 7. | 聚焦於能源經濟與政策分析, 再生能源發電系統, 落實能源轉型與電業革新 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=258718&gop=00&s=1.html) |
| 3    | 981897001 | 能源安全專題      | 國安碩一國安碩二                                                                                            | 10.00 | The course is explicitly and fundamentally about energy security, covering all major energy types (fossil, nuclear, renewable) and related policies, directly aligning with Targets 7.1, 7.2, and 7.a. | Seminar on Energy Security, 化石燃料、核能、與再生能源, 再生能源的相關政策 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=981897&gop=00&s=1.html) |
| 4    | ZM1940001 | 專題一：科技、社會與爭議 | 全創碩一全創碩二                                                                                            | 10.00 | Multiple weeks are dedicated to '離岸風電' and '農漁電共生,' explicitly discussing '能源轉型' and renewable energy's role, making this a core and extensively covered SDG (Target 7.2). | 離岸風電進行式（I, II）, 農漁電共生, 太陽光電是臺灣能源轉型的重要角色, 核能災難 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=ZM1940&gop=00&s=1.html) |
| 5    | 253786001 | 國際公法專題研究（一） | 外交碩一外交博一外交碩二外交博二                                                                                  | 10.00 | The course explicitly focuses on the 'clean energy transition' and 'net-zero emissions' within international legal frameworks, directly addressing the core objectives of affordable and clean energy, particularly Targets 7.2 and 7.a. | 淨零排放, 潔淨能源轉型之概念與規範 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=253786&gop=00&s=1.html) |
| 6    | 303807001 | 會計專業之ESG浪潮解析 | 會計四甲會計四乙                                                                                            | 10.00 | The course explicitly covers '再生能源市場及轉型' (Target 7.2) and '能效改善' (Target 7.3), making it a core focus of the curriculum. | 能源轉型 (energy transition), 再生能源市場 (Renewable energy market), 能效改善 (energy efficiency improvement) | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=303807&gop=00&s=1.html) |
| 7    | 204820001 | 專題一：科技、社會與爭議 | 社會三社會四                                                                                              | 10.00 | The course dedicates significant attention to '離岸風電' and '農漁電共生' (solar power), explicitly framing them as crucial for Taiwan's '能源轉型,' directly aligning with Target 7.2 on increasing renewable energy. | 離岸風電進行式, 農漁電共生, 太陽光電是臺灣能源轉型的重要角色 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204820&gop=00&s=1.html) |
| 8    | 651226001 | 國際公法專題研究（一）                                       | 法律碩一法律博一法律碩二法律博二                                                                                  | 10.00 | The course's core topic '潔淨能源轉型之概念與規範' (Concepts and norms of clean energy transition) directly aligns with increasing renewable energy and access to clean energy (Targets 7.2, 7.a). | 淨零排放所面對之難題：潔淨能源轉型之概念與規範, net-zero emissions, clean energy transition | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=651226&gop=00&s=1.html) |
| 9    | 652205001 | 海洋、科技與法律（一） | 法科碩一法科碩二                                                                                            | 10.00 | The course's core focus on 'ocean energy issues,' 'developing various renewable energies,' and 'net-zero emissions' directly aligns with Target 7.2. Model A revised to match Model B's comprehensive assessment. | 涉及海洋之能源議題 (energy issues involving the ocean), 開發各類再生...能源 (developing various renewable...energies), 追求淨零排放 (pursuing net-zero emissions) | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=652205&gop=00&s=1.html) |
| 10   | 353753001 | 會計專業之ESG浪潮解析 | 會計碩一會碩稅一會計碩二會碩稅二                                                                                  | 9.50 | The course explicitly covers '能源轉型', '再生能源市場', and '能效改善', directly addressing Target 7.2 on increasing renewable energy and energy efficiency. This is a core topic. | 能源轉型, 再生能源市場及轉型－淨零排放與能源轉型, 能效改善 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=353753&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Decent Work and Economic Growth (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 364788001 | X創業家        | 科智碩1A科智碩2A                                                                                          | 10.00 | The course fundamentally cultivates 'entrepreneurial spirit' and 'entrepreneurial projects,' directly aligning with Target 8.3 on promoting entrepreneurship, creativity, and innovation for decent job creation. | 培養學員創業家精神, 形成可行且具有潛力的創業專案, 創意創新 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=364788&gop=00&s=1.html) |
| 2    | 259653001 | 地方創生與青年創業實驗室 | 民族碩一                                                                                                 | 10.00 | The course's core focus is 'Youth Startup' and 'revitalizing local economy' through entrepreneurship and developing new industries, directly supporting job creation and economic growth (Targets 8.3, 8.9). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=259653&gop=00&s=1.html) |
| 3    | 000219552 | 經濟學                                                       | 國貿系        | 10.00 | As an "Economics" course covering "economic tools" and the "Keynes model," it is fundamentally aligned with economic growth, productivity, and employment, directly addressing SDG 8 targets. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000219&gop=55&s=2.html) |
| 4    | 258942001 | 貨幣經濟學（三）                                             | 經濟碩一經濟博一經濟碩二經濟博二                                                                                  | 10.00 | The course is fundamentally about 'Entrepreneurial Economics,' with explicit topics like 'Productivity and Entrepreneurship' and 'job growth,' directly aligning with Targets 8.2 and 8.3. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=258942&gop=00&s=1.html) |
| 5    | 000228022 | 貨幣銀行學       | 經濟系        | 10.00 | The course 'Money and Banking' with its focus on macroeconomic analysis and monetary theories is fundamentally and directly relevant to economic growth (Target 8.1) and expanding access to financial services (Target 8.10). Both models converged on this score. | Money and Banking, macroeconomic analysis, central bank and various monetary theories | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000228&gop=02&s=2.html) |
| 6    | 981013001 | 政治經濟學       | 國安碩一                                                                                                 | 10.00 | As a 'Political Economy' course, its core focus on '經濟轉型的政經分析,' '全球化對國家經濟的挑戰,' and '金融與貨幣政策的國際影響' directly aligns with achieving sustained economic growth and productive employment (Target 8.1, 8.2, 8.3). | Political Economy, 經濟轉型的政經分析, 全球化對國家經濟的挑戰 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=981013&gop=00&s=1.html) |
| 7    | 305009001 | 人力資源管理                                                 | 企管二甲企管二乙                                                                                            | 10.00 | The entire course, Human Resource Management, is fundamentally dedicated to promoting productive employment, decent work for all (Target 8.5), and economic growth through effective talent management, performance, and reward systems. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=305009&gop=00&s=1.html) |
| 8    | 000219122 | 經濟學         | 經濟系        | 10.00 | The course explicitly covers 'Economic Growth' (Target 8.1), 'Monitoring Jobs' (Target 8.5), and 'Finance, Saving, and Investment' (Target 8.3, 8.10), making it a fundamental match for this SDG. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000219&gop=12&s=2.html) |
| 9    | 000219572 | 經濟學                                                       | 國貿系        | 10.00 | The course is fundamentally about macroeconomics, covering key drivers of economic growth, employment, and financial systems, directly aligning with multiple targets under SDG 8. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000219&gop=57&s=2.html) |
| 10   | 259681001 | 當代中國專題：遷徙、勞動與數位媒體 | 民族碩一民族博一                                                                                            | 10.00 | The course's core themes are 'labor,' 'migration,' 'digital working-class,' 'gig economy,' and 'precarity,' directly addressing decent work, labor rights, and productive employment for migrants (Targets 8.5, 8.8). | Migration, Labor and Digital Media, digital working-class, precarity | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=259681&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Industry, Innovation and Infrastructure (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 363860001 | 全球及本土企業經營   | 企研碩一企研碩二                                                                                            | 10.00 | Model B correctly identifies this as a core theme. The course's emphasis on 'domestic industrial economy,' 'technology industry,' 'start-ups,' and 'innovation' (Core Competency C) directly aligns with SDG 9 targets. | 參訪國內知名隱形冠軍企業、科技業、消費品、新創等, 國內產業國際佈局現況, 創新方法、創業態度與面對變革的能力 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=363860&gop=00&s=1.html) |
| 2    | 753832001 | 視訊壓縮        | 資碩工一資碩計一                                                                                            | 10.00 | Video compression is foundational for modern digital infrastructure and communication, making it critical for innovation and technological upgrading (Targets 9.1, 9.5, 9.c). | Without video compression, these would never become possible., deep-learning-based video compression, most commonly used video coding standards, H.264 and H.265 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=753832&gop=00&s=1.html) |
| 3    | 364788001 | X創業家        | 科智碩1A科智碩2A                                                                                          | 10.00 | The course is offered by a 'Technology, Innovation and Intellectual Property Management' institute and centers on 'creativity and innovation,' 'prototyping,' and 'entrepreneurial projects,' directly supporting Target 9.5 and 9.b. | 創意創新, 製作原型, 形成可行且具有潛力的創業專案 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=364788&gop=00&s=1.html) |
| 4    | 204104001 | 全球化與社會變遷    | 社會二社會三社會四                                                                                          | 10.00 | Technology, communication changes, and global supply chains are central themes, explicitly addressing innovation, infrastructure, and technological capabilities (Targets 9.1, 9.5, 9.c). | 中美科技貿易戰, High‐Tech Global Flows and Structures, global supply chains | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204104&gop=00&s=1.html) |
| 5    | 961218001 | 金融科技創新與監管政策專題研究 | 法碩專一法碩專二                                                                                            | 10.00 | The course is fundamentally about FinTech innovation, leveraging advanced technologies like AI and Blockchain to transform financial services, directly aligning with promoting innovation and technological upgrading (Target 9.5). | 金融科技創新, 區塊鏈（Blockchain） | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=961218&gop=00&s=1.html) |
| 6    | ZM1913001 | 數位製作與分析     | 全創碩一全創碩二                                                                                            | 10.00 | The course is centered on 'integration of emerging technologies such as VR live streaming, AI-assisted multi-track real-time editing' and 'generative AI technology applications,' directly fostering innovation and technological upgrading (Targets 9.5, 9.b). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=ZM1913&gop=00&s=1.html) |
| 7    | 258942001 | 貨幣經濟學（三）                                             | 經濟碩一經濟博一經濟碩二經濟博二                                                                                  | 10.00 | The course extensively covers 'Innovation and Entrepreneurship,' 'Venture Capital Financing,' and 'Markets for Technology,' directly supporting Targets 9.3, 9.5, and 9.b on industrialization, innovation, and financial access. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=258942&gop=00&s=1.html) |
| 8    | ZU1883001 | 生成式AI實作     | 創國學二創國學三創國學四                                                                                       | 10.00 | The course's core is applying generative AI technology to solve real-world problems for companies, directly enhancing technological capabilities and fostering innovation in industrial sectors (9.5). | application of generative AI technology for solving real-world problems, collaboration with three companies, Prototype Development | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=ZU1883&gop=00&s=1.html) |
| 9    | 462008001 | 數位內容技術實作    | 數位碩一                                                                                                 | 10.00 | The course is fundamentally about innovation, covering 'prototyping techniques', 'Arduino programming', and '3D printing', directly aligning with Target 9.5 on enhancing technological capabilities and innovation. | prototyping techniques in human-computer interaction (HCI), Arduino programming and modules, 3D printing, Unity and XR | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=462008&gop=00&s=1.html) |
| 10   | 357875001 | 金融科技應用與實務   | 財管碩一財管碩二                                                                                            | 10.00 | The course's core focus is on financial technology innovation, application, and development, directly supporting industrial innovation, technological upgrading, and research (Targets 9.3, 9.5, 9.b). | 金融科技應用與實務, 運用科技創新金融服務, 科技創新 (Technology Innovation) 趨勢 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=357875&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Reduced Inequalities (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 264863001 | 非典型社會工作：另類社工的多元敘事 | 社工碩一社工碩二                                                                                            | 10.00 | The course's central focus on empowering vulnerable groups, addressing diverse service user situations, and explicitly mentioning '新移民運動' (new immigrant movement) strongly aligns with reducing inequalities and promoting social inclusion (Targets 10.2, 10.3). | 倡議行動, 新移民運動, 尊重多元文化、人文社會關懷、培力與倡導 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=264863&gop=00&s=1.html) |
| 2    | 000221002 | 財政學         | 財政系        | 10.00 | The course explicitly states '追求分配的公平' as a core principle and covers '所得重分配' and '租稅與所得分配,' directly aligning with policies to reduce inequalities (Target 10.4). | 追求分配的公平, 第12章 所得重分配, 第14章 租稅與所得分配 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000221&gop=00&s=2.html) |
| 3    | 204104001 | 全球化與社會變遷    | 社會二社會三社會四                                                                                          | 10.00 | Global inequalities, including class, health, digital divide, race, gender, and migration, are explicitly and extensively covered, making this a core course theme (Targets 10.2, 10.3, 10.7). | 全球不平等：階級、健康、數位落差與全球城市, Global Inequalities II, Global Flows of Migrants | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204104&gop=00&s=1.html) |
| 4    | 205008001 | 所得稅理論與制度                                             | 財政三甲財政三乙財政四甲財政四乙                                                                                  | 10.00 | Progressive income tax is a primary fiscal policy for equality (Target 10.4). The course's focus on 'Personal Income Taxation' and 'policy debates' directly addresses this. | Personal Income Taxation, policy debates, 所得稅稅制變革利弊 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=205008&gop=00&s=1.html) |
| 5    | 203077001 | 國際貿易        | 外交三                                                                                                  | 10.00 | The course explicitly focuses on "income distribution both among and within each of the participating countries," making it highly relevant to reducing inequalities (Targets 10.1, 10.4). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203077&gop=00&s=1.html) |
| 6    | 203896001 | 永續發展導論      | 外交一                                                                                                  | 10.00 | A dedicated lecture on '貧富不均的世界' (A World of Inequality) and the emphasis on '社會包容性' (social inclusiveness) directly and explicitly address the core themes of SDG 10. | A World of Inequality, 貧富不均的世界, social inclusiveness | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203896&gop=00&s=1.html) |
| 7    | 601399001 | 原住民族行政及法規   | 法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙                                                                        | 10.00 | The course's core objective is to address the unique rights and legal status of indigenous peoples, aiming to reduce systemic inequalities and promote their inclusion (Target 10.2, 10.3). | 想改變原住民族之權利保護地位並全面性地建構原住民族之法治保護架構, 了解原住民族法規範架構、權利保護的特殊性, Indigenous Peoples' Administration and regulations | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601399&gop=00&s=1.html) |
| 8    | 651B65001 | 社會法專題研究（六）  | 法律碩一法律博一法律碩二法律博二                                                                                  | 10.00 | The course's focus on 'Social Welfare Basic Law' and 'social benefits' directly implements social protection policies, which are central to Target 10.4 for achieving greater equality. | 社會福利基本法, 社會給付法律關係, 社會參與及人文關懷的能力 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=651B65&gop=00&s=1.html) |
| 9    | 926820001 | 性別、工作與照顧專題  | 亞太碩一亞太碩二                                                                                            | 10.00 | The course explicitly examines how 'inequalities are sustained and reinforced' across 'gender, age, class, race/ethnicity, and sexual orientation,' directly addressing social and economic inclusion and reducing inequalities (Targets 10.2, 10.3). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=926820&gop=00&s=1.html) |
| 10   | 261913001 | 東南亞族群發展     | 國發碩一國發博一國發碩二國發博二                                                                                  | 10.00 | The course's central theme is the relationship between ethnic minorities and states, focusing on assimilation and ethnic conflict/cooperation, directly aligning with Target 10.2 (inclusion irrespective of ethnicity) and 10.3 (reducing inequalities of outcome). | explores the relationship between ethnic minorities and states, incorporate and assimilate multiethnic populations, ethnic conflict and cooperation in Southeast Asia | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=261913&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Sustainable Cities and Communities (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 259653001 | 地方創生與青年創業實驗室 | 民族碩一                                                                                                 | 10.00 | The course 'Placemaking' (地方創生) is fundamentally about participatory community planning and strengthening urban-rural links to create sustainable settlements (Targets 11.3, 11.a). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=259653&gop=00&s=1.html) |
| 2    | 206790001 | 社會創新與地方治理   | 公行三公行四                                                                                              | 10.00 | This is a central theme of the course, with multiple weeks dedicated to urban governance, smart cities, community building, and local revitalization, making Model B's perfect score fully justified. | 社會創新與地方治理 (Social Innovation and Local Governance), 社會創新與城市治理規劃 (Social innovation and urban governance planning), 社區營造 (community building) | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=206790&gop=00&s=1.html) |
| 3    | 203896001 | 永續發展導論      | 外交一                                                                                                  | 10.00 | The course includes a dedicated lecture on '永續城市與永續性評估' (Sustainable Cities and Sustainability Assessment), making this a central and explicitly covered topic for SDG 11. | Sustainable Cities and Sustainability Assessment, 永續城市與永續性評估 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203896&gop=00&s=1.html) |
| 4    | 256650001 | 永續社群發展與管理   | 公行碩一公行碩二                                                                                            | 10.00 | The course's title and entire curriculum are explicitly dedicated to "Sustainable Community Organizing and Management," making it the central focus of SDG 11. | Sustainable Community Organizing and Management, 永續社群組織及管理, 永續社區再造及經營 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=256650&gop=00&s=1.html) |
| 5    | 464913001 | 文化創意產業發展策略與實例 | 傳播碩一傳播碩二                                                                                            | 10.00 | The course extensively covers '城市文創行銷', '博物館文創行銷', and includes multiple field trips to museums and cultural sites, directly addressing Target 11.4 to protect and safeguard cultural heritage. | 城市文創行銷, 博物館文創行銷, 參觀台北市政府《城市探索館》 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=464913&gop=00&s=1.html) |
| 6    | 257711001 | 國土規劃        | 地政碩一地政碩二                                                                                            | 10.00 | This SDG is central to the course, with 'sustainable spatial planning' and 'land use planning' directly matching Target 11.3 on sustainable human settlement planning and management. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=257711&gop=00&s=1.html) |
| 7    | 510878001 | 進階越語：文化遺產   | 東南越三東南越四                                                                                            | 10.00 | The course's central theme is the understanding, respect, preservation, and promotion of cultural heritage, directly fulfilling Target 11.4 on safeguarding the world's cultural heritage. | bảo tồn và phát huy giá trị của di sản, Vấn đề bảo tồn di tích, Đô thị cổ Hội An | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=510878&gop=00&s=1.html) |
| 8    | 207079001 | 不動產投資與市場分析  | 地三土管                                                                                                 | 10.00 | The course is fundamentally about real estate markets, housing prices, and development feasibility, directly addressing affordable housing (Target 11.1) and human settlement planning (Target 11.3). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=207079&gop=00&s=1.html) |
| 9    | 103M02001 | 歷史與策展實務     | 歷史三                                                                                                  | 10.00 | The course directly focuses on the curation and exhibition of historical cultural relics, primarily from the National Palace Museum, which is a core activity in protecting and safeguarding the world's cultural heritage (Target 11.4). | 歷史與策展實務, 歷史文物, 國立故宮博物院典藏為主 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=103M02&gop=00&s=1.html) |
| 10   | 090120001 | 地方創生個案分析    | 教務處通識教育中心  | 10.00 | The course is fundamentally about '地方創生' (Place Making), focusing on '鄉間規劃' (rural planning) and '人居環境' (human settlements), which is central to Target 11.3 and 11.a. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=090120&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Responsible Consumption and Production (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 353753001 | 會計專業之ESG浪潮解析 | 會計碩一會碩稅一會計碩二會碩稅二                                                                                  | 10.00 | The course's core focus is on '永續報導' and '國際永續報導準則趨勢', directly addressing Target 12.6 by teaching companies to integrate sustainability information into their reporting cycle. | 永續報導, 國際永續報導準則趨勢, integrate sustainability information into their reporting cycle | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=353753&gop=00&s=1.html) |
| 2    | 000356031 | 社會責任與倫理     | 企管系        | 10.00 | The course explicitly covers sustainable development, ESG integration, CSR reporting, and uses the 'Shein: Ultra-Fast Fashion's ESG Challenges' case, directly addressing responsible consumption and production practices. | 永續發展, 個案：Shein: Ultra-Fast Fashion's ESG Challenges, CSR Reporting & SROI | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000356&gop=03&s=1.html) |
| 3    | 045025001 | 動物權：理論與實踐   | 歐文學系       | 10.00 | The course directly critiques consumption by analyzing daily 'food, clothing' and debating if 'animals can be commodities,' explicitly promoting sustainable lifestyles in harmony with nature (Target 12.8). | 詳細紀錄你的日常生活（「食、衣…」）與動物的關係, 「動物可以是商品」對戰「動物不該是商品」兩場大辯論 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=045025&gop=00&s=1.html) |
| 4    | 300761021 | ESG專題研討：永續發展趨勢、機會與挑戰 | 商院學士                                                                                                 | 10.00 | The course is centered on 'corporate sustainable operations' and 'ESG,' which directly aligns with encouraging companies to adopt sustainable practices (Target 12.6). This is a core theme. | 企業永續經營的決策與考量, ESG概念及各面向的關鍵議題, 社會責任與永續議題 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=300761&gop=02&s=1.html) |
| 5    | 300744011 | 企業永續、ESG與社會責任 | 商院碩士                                                                                                 | 10.00 | The course's core content, including '永續資訊揭露', 'GRI準則', and 'IFRS永續揭露準則與SASB', directly addresses Target 12.6 on encouraging companies to adopt sustainable practices and integrate sustainability information into their reporting. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=300744&gop=01&s=1.html) |
